Link,Titulo,Precio,Ubicacion,Ventas 60 dias,Reviews,Rating,Comentarios,Ciudad_num,num_palabras
https://www.mercadolibre.com.co/laptop-hp-240-g7-gris-14-intel-celeron-n4020-8gb-de-ram-1tb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home/p/MCO18941400?pdp_filters=category:MCO1652#searchVariation=MCO18941400&position=1&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 240 G7 gris 14"", Intel Celeron N4020  8GB de RAM 1TB HDD, Intel UHD Graphics 600 1366x768px Windows 10 Home",1150000,Bogota,50,334 calificaciones,4.7,"['Buenas tardes, hasta el momento me a parecido de muy buena calidad y en cuanto al sistema muy rápido.', 'Excelente el producto. Cumple con todas las especificaciones de la publicación. La cámara es buena aunque la calidad no es la mejor. Es el único detalle que vimos pero igualmente es aceptable por el precio del equipo.', 'Me parecio muy buen equipo comparado con el precio. Tenia mis dudas al leer ciertos comentarios pero por el momento no me arrepiento de mi compra, trae lo que ofrecen y me gusto mucho que trajera una hoja de recomendaciones para tener un mejor uso y aprovechamiento del equipo.', 'Cumple con lo que dice, me la pasaba leyendo los comentarios para decidirme si si o si no y pues me decidí por el si y no me arrepiento de mi decisión ya que el producto me sirve como tanto para jugar como también para proyectos que hago.', 'Es una muy buena máquina para el trabajo básico ya que es bastante ágil es muy liviana y la resolución de la pantalla se excelente además tiene muy buena duración de batería, por mejorar sería que instalarán el paquete de office para que no pida actualizaciones de sistema pero por lo demás excelente equipo además con las líneas muy agradables a la vista.']",1,22
https://www.mercadolibre.com.co/laptop-asus-m515da-gris-156-amd-ryzen-5-3500u-16gb-de-ram-1tb-hdd-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-1920x1080px-windows-10/p/MCO19537081?pdp_filters=category:MCO1652#searchVariation=MCO19537081&position=2&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Asus M515DA gris 15.6"", AMD Ryzen 5 3500U  16GB de RAM 1TB HDD 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 1920x1080px Windows 10",2425637,Bogota,100,136 calificaciones,4.7,"['Podría decir que el producto va bien, pero también han pasado cosas que me hacen dudar, por ejemplo lo estaba usando y tenía unas 10 pestañas de google abiertas cuando se la nada se reinicio (llevo un mes y medio con el producto) también me pasó que lo estaba usando mientras cargaba(estaba escribiendo en word muestras escuchaba música), estaba en un 90% cuando de la nada suena y se me apaga(el sonido fue como si se hubiera quemado algo) tuve que esperar unos 30 segundos hasta que prendió de nuevo.', 'Es potencialmente bueno. Uno lo compra por el procesador, luego hay que ponerle un disco sólido y aumentarle ram. Así en la configuración original con el disco mecánico es lento, el procesador no se disfruta. Le cambié el disco a sólido y le puse más ram y quedó muy bien, súper bien, muy rápido.', 'El portátil es sobre saliente, los juegos los corre a 40 - 60 fps, vino con windows 11 + amd radeon graphics adrenalin, con windows 11 consumía 20% en 20 minutos ( rendimiento decepcionante), con windows 11 se calienta horrible, tuve que desinstalar win11 y ponerle ubuntu 22. 04 ( lo que extendió la batería hasta 9 horas ) que con win11 en 1 hora ya estaba descargado, se desinstaló win11 y adicional se le instaló win10 pro, lo que da una autonomía 8 a 12 horaw continuas desde el 100% hasta 1% de la batería ( solo trabajando con el paquete office, word, etc con el bluetooth desactivado y el brillo al mínimo). Juegos que corren bien ( cod mobile + emulador gameloop, cod warzone pc, pugb pc y pugb emulador, apex no lo recomiendo), el tiempo de autonomía 2 horas solo jugando. Camara es en hd buena calidad, pero no tiene bloqueo de camara lo que lo vuelve inseguro. Vino con 1 disco legend 700 de estado sólo muy bueno lo que el ryzen 7 3700u + gráfica radeon vega 10 permite que encienda en 9 segundos a 24 segundos, vino con 16 de ram ( durante el juego ultiliza 7,6 de ram y en estado normal consume con el win10 pro 2. 6 - 3 de ram), calidad de imagen full hd, sin antireflejo ( lo vuelve muy incómodo para trabajar en ambientes abiertos).\nRecomiendo: particionar el disco mecánico y ahí instalen ubuntu linux, elementary linux, linux mint o manjaro (no instalen nobara), laptop corre muy muy bien con cualquier linux mencionado e instalar el win10 en el ssd 500gb en nfts. No mezclar s. Oper.', 'Buena máquina para trabajar, es muy rápida y tiene buen rendimiento, el único problema es la batería, dura muy poco, desde carga completa a apagarse son máximo 3 horas y nisiquiera usandola en máximo rendimiento.', 'El pc me encanta, investigué mucho antes de comprarlo y realmente me parece que está super bien en cuanto a calidad y precio. No se me ha congelado, corre super bien, enciende y apaga muy rápido, la pantalla es muy amplia, lo único es tal vez acostumbrarse al teclado que incorpora teclado numérico en el costado derecho, el uso que le doy es muy básico algunos juegos, correo, búsquedas en internet y ya para lo cual el portátil va volando. La única duda que me queda es si no tiene entrada para cable de internet; solo veo entrada hdmi, usb y tipo c.']",1,26
https://www.mercadolibre.com.co/laptop-dell-inspiron-3501-plata-1555-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-60-hz-1366x768px-windows-10-home/p/MCO17396382?pdp_filters=category:MCO1652#searchVariation=MCO17396382&position=3&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Inspiron 3501 plata 15.55"", Intel Core i3 1115G4  8GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 60 Hz 1366x768px Windows 10 Home",1534900,Bogota,500,163 calificaciones,4.5,"['Excelente producto, es muy veloz y aunque viene con windows 10 por defecto. Es 100% compatible con windows 11. Y lo corre sin bugs ni lags. Muy buen equipo.', 'El producto es muy rapido, he podido realizar mis practicas de programacion sin problema, cumplio mis espectativas, lo recomiendo.', 'Es perfecto tengo la version de 12 gb de ram, 256 gb ssd y 1 tera, es eficiente super rapido ya llevo casi un mes de uso y me ha encantado es un equipo econimico liviano y me sirve de maravilla lo recomiendo.', 'Un producto con muy buen acabado, bien equipado de procesador y memoria ram. Cumple con el mínimo hardware para las tareas comerciales y particulares de hoy en día.', 'El produto se ve bueno a simple vista al prenderlo el equipo es lento pero al comfigurarlo es rapido tiene unas aplicaciones que lo hacen lento pero al quitarcelas el equipo se le suluciona el problema.']",1,27
https://www.mercadolibre.com.co/macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO19563442?pdp_filters=category:MCO1652#searchVariation=MCO19563442&position=4&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"MacBook Air M2 2022 midnight 13.6"", Apple M2  8GB de RAM 256GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",6299000,Bogota,100,16 calificaciones,5.0,"['Me gustó mucho, solo que no me di cuenta que el teclado era en ingles y eso me ha costado un poco.', 'Excelente y con el teclado en español!.', 'Muy potente y cómodo a ese precio no decepciona.', 'Hasta ahorita todo bien.', 'Es tal cual se describe, tengo en cuenta que partir del modelo cuentan 10 años de para que apple no le saque mas actualizaciones, excelente compra.']",1,19
https://www.mercadolibre.com.co/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial/p/MCO17828518?pdp_filters=category:MCO1652#searchVariation=MCO17828518&position=5&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Gris espacial",4725000,Bogota,100,86 calificaciones,4.9,"['El computador es una maravilla en todo sentido. La mejor calidad con un hardware increíble y lo mejor es que el precio es mucho más económico que en las tiendas apple.', 'Vino de fabrica con un pixel muerto y con problemas de teclado y trackpad. En soporte apple cambiaron pantalla pero no se soluciono el problema del teclado y trackpad. Nadie responde.', 'Viene con el empaque original, es una belleza xd. Super recomendado!!!.', 'Excelente, no estaba confiada de comprar este tipo de productos en una página que no fuera mac o apple, pero realmente vale la pena, 100% recomendado.', 'Sensacional como todos los productos de apple, acorde a las especificaciones, nuevo y sellado de fabrica, la velocidad, la calidad del producto lo maximo, super recomendado como equipo de trabajo, para la universidad y para el entretenimiento multimedia que desees. Excelente. Muchas gracias.']",1,19
https://www.mercadolibre.com.co/laptop-dell-vostro-3405-negra-14-amd-ryzen-5-3450u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-60-hz-1366x768px-linux-ubuntu/p/MCO18619212?pdp_filters=category:MCO1652#searchVariation=MCO18619212&position=6&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Vostro 3405 negra 14"", AMD Ryzen 5 3450U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 60 Hz 1366x768px Linux Ubuntu",2000000,Bogota,1000,77 calificaciones,4.7,"['Ya llevo 2 meses con el pc aproximadamente, y me ha parecido muy muy bueno, lo compré para trabajo principalmente, soy programador y la verdad que con sistemas operativos linux va muy bien, la ram es suficiente para el 95% de las tareas que hago a diario.\nTiene cierta tendencia a calentarse (cuando se le ponen tareas exigentes) hacia la parte de adelante de la pantalla (que es por donde están los ventiladores disipadores de calor) pero ese calor nunca llega a ser incómodo, la pantalla es muy buena y casi no tiene reflejo, el teclado es cómodo y no me ha costado mucho adaptarme a este.\nEl audio es decente, me ha parecido un poco mejor de lo esperado. Por otra parte considero que la laptop es de muy bajo peso, esto no es algo que en especial me importe pero cabe mencionar que muchas veces voy con la laptop en el bolso y olvido que la tengo ahí, precisamente por su poco peso.\nEl disco ssd de 256 gb está perfecto porque permite iniciar el sistema operativo mucho más rápido y además permite un rápido movimiento de archivos. En cuanto a la gpu no le he sacado el jugo, pero creo que puede estar bastante buena para el gaming también. Dado el performance de la laptop también la recomendaría para gaming hasta la gama media.', 'Incluye el cargador, el computador y curiosamente una licencia de macccafe que no está de mas, súper rápido el computador (me encendió en menos de 10 segundos) viene con win 10 activado y office también activado además de que el teclado es muy cómodo y el sonido de muy buen volumen y calidad hasta ahorita todo bien. Edito 2 meses después para decir que es una excelente compra y no lo cambiaría al menos que fuese por un computador de gráficos dedicados ¡lo mejor por el precio!.', 'Muy buenas prestaciones para su precio, el unico detalle es la pantalla, es hd no full hd, pero esta muy claro en la descripción, puesto que lo uso con monitor externo para mi no es problema. Corre muy bien, vino con windows 10 y office instalado, no he tenido ningun problema de calentamiento y en cuanto a juegos he probado tomb raider y divinity original sin ii y ambos van muy bien en altas. No es la ulyima maravilla, pero por el precio es una ganga.', 'Gran equipo, tal cual lo describen, salió con ubuntu, pero no tuve problema al momento de instalar windows. Si se calienta un poco cuando se forza, por ejemplo jugando fornite o valorant, pero no supera los 75°. En tareas rutinarias va muy bien. Trae el espacio para adicionar un disco mecánico, lo incorpore sin problema. Después de 5 días de arduas pruebas, el pc funciona muy bien.', 'Excelente equipo, la calidad de construccion es plasticosa pero de buena calidad, en cuanto a hardware esta muy bien montado, permite correr algunos programas de edicion y juegos no tan pesados.']",1,25
https://www.mercadolibre.com.co/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-oro/p/MCO17828522?pdp_filters=category:MCO1652#searchVariation=MCO17828522&position=8&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Oro",4703056,Bogota,100,86 calificaciones,4.9,"['El computador es una maravilla en todo sentido. La mejor calidad con un hardware increíble y lo mejor es que el precio es mucho más económico que en las tiendas apple.', 'Vino de fabrica con un pixel muerto y con problemas de teclado y trackpad. En soporte apple cambiaron pantalla pero no se soluciono el problema del teclado y trackpad. Nadie responde.', 'Viene con el empaque original, es una belleza xd. Super recomendado!!!.', 'Excelente, no estaba confiada de comprar este tipo de productos en una página que no fuera mac o apple, pero realmente vale la pena, 100% recomendado.', 'Sensacional como todos los productos de apple, acorde a las especificaciones, nuevo y sellado de fabrica, la velocidad, la calidad del producto lo maximo, super recomendado como equipo de trabajo, para la universidad y para el entretenimiento multimedia que desees. Excelente. Muchas gracias.']",1,18
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=VIhhSOPUH7joKD%2B54W2X7t%2F4lu3D6ccIHhVhm7xlrR4n1ml7P%2Ba0qvX31qfb8OQgkA108nhqpD2CSiJOFaPzYrVylgz9i6tJcY94HNiY4PtWmYJI%2F0MoZm49%2FQ24n3n%2FB4foA6Bs0HO5ADIMY9kvkZ1Rq0AM30PWNAUPuNhTtuVkGHxKvPY67tZGMxLnZysgpUTLat6SsgYc6aDahIiBqJ2BoyOQDIkfY9eQvyAyx23V%2FETJBqKPa062%2BEXLf5K%2FWWGpRgjd8ptUJzBoK8pcubpr9OMPnFKf5dyNRQ6HjuLFExAY8vvBCIA4dlEGGtMKKfSYV8qNIAO%2B6CY93H33kup6e3u4FsyNTp4k%2BKjJiqxums0%2BcZFrySIfZZBJ2cs4ADaiXNTi2V7fV%2FVGY0XjRsMj5nxoT%2FDJtibnzVkOzscupFLz2qrOw7fG3%2B8vkX%2BHvLS63b2KD40lODmn8LTqxs3J2PDgCqz8wSQL7k2bE4WOsMdPhwZkLCpHZW%2FqjkLPTOlN0gCjSICJnDw0d9XAQM0YK3pphqCI6wTlho0oatkWzHl7dnd4QecQRZozU%2F%2Bt4O2h%2FdwuwaKnj0pzuyR23rbpfkr6xuHdFjU1%2F5cEz9eO4TTIPAxKABBoDR4obdhKmszZQi7ey%2FM9ZHM55bONk2CYipUDzMpKe5luSnxG6R7x5nHIyVwcoSvYCoLb5CGjoC2Rzywit2KlgEe4nxadOWJpgg%3D%3D&rb=x,Laptop Hp 240 G8 Intel Celeron N4120 8gb 256gb Ssd Windows10,899000,Bogota,1000,4 calificaciones,4.0,"['La pantalla es de muy baja calidad no recomiendo este conputador al ver un video los colores se ven muy mal.', 'Excelente este producto. Compre 5 pc.', 'Excelente todo.']",1,11
https://www.mercadolibre.com.co/laptop-dell-inspiron-3505-gris-156-amd-ryzen-5-3450u-16gb-de-ram-1tb-hdd-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-60-hz-1366x768px-windows-10-home/p/MCO16999023?pdp_filters=category:MCO1652#searchVariation=MCO16999023&position=13&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Inspiron 3505 gris 15.6"", AMD Ryzen 5 3450U  16GB de RAM 1TB HDD 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 60 Hz 1366x768px Windows 10 Home",2021323,Bogota,50,106 calificaciones,4.7,"['Excelente equipo aunque en la descripción decía que era con teclado retro iluminado y no es así. Del resto funciona muy bien.', 'El equipo cumple con las especificaciones tecnicas, pero en pantalla, el brillo cambia cuando no está cargando, el contraste sube y esto no es configurable, esto es por que la pantalla del pc no es la original, lo digo por que tengo uno original que me dio la empresa y a comparacion a este si cambian algunas cosas, otra cosa que cambia es que se calienta demasiado y se descarga muy rapido, esto también por que la pila no es la original, esto lo comento para que al comprarlo no se les haga raro que presenta estas cosas.', 'La computadora tiene buen rendimiento pero por el rango de precios la mejor opción es la lenovo ideapad 3, la computadora hace mucho ruido con los ventiladores, si vienes de pantallas full hd vas a notar una perdida de calidad enorme y si pretendes utilizarla para video juegos solo ira bien con juegos que le exigen poco y los demás van en bien gráficos medios y bajos. Las bocinas con alto volumen retumban toda la computadora es molesto.', 'Es una computador hermoso, tiene acabados elegante, es súper rápido, tiene un sistema de diagnóstico y operación muy eficiente, lo que permite mejorar en el usuario diario, me encanta el pc es excelente marca y el precio se ajusta a mi economía y facilidad de pago.', 'Muy buen computador, cumple con todas las expectativas, excelente velocidad, actualizable a windows 11 y corre de maravilla aún con varias ventanas/páginas abiertas.']",1,30
https://www.mercadolibre.com.co/laptop-dell-vostro-3405-negra-14-amd-ryzen-5-3450u-16gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-60-hz-1366x768px-linux/p/MCO19879345?pdp_filters=category:MCO1652#searchVariation=MCO19879345&position=14&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Vostro 3405 negra 14"", AMD Ryzen 5 3450U  16GB de RAM 256GB SSD, AMD Radeon RX Vega 8 60 Hz 1366x768px Linux",1790000,Cali,1000,77 calificaciones,4.7,"['Ya llevo 2 meses con el pc aproximadamente, y me ha parecido muy muy bueno, lo compré para trabajo principalmente, soy programador y la verdad que con sistemas operativos linux va muy bien, la ram es suficiente para el 95% de las tareas que hago a diario.\nTiene cierta tendencia a calentarse (cuando se le ponen tareas exigentes) hacia la parte de adelante de la pantalla (que es por donde están los ventiladores disipadores de calor) pero ese calor nunca llega a ser incómodo, la pantalla es muy buena y casi no tiene reflejo, el teclado es cómodo y no me ha costado mucho adaptarme a este.\nEl audio es decente, me ha parecido un poco mejor de lo esperado. Por otra parte considero que la laptop es de muy bajo peso, esto no es algo que en especial me importe pero cabe mencionar que muchas veces voy con la laptop en el bolso y olvido que la tengo ahí, precisamente por su poco peso.\nEl disco ssd de 256 gb está perfecto porque permite iniciar el sistema operativo mucho más rápido y además permite un rápido movimiento de archivos. En cuanto a la gpu no le he sacado el jugo, pero creo que puede estar bastante buena para el gaming también. Dado el performance de la laptop también la recomendaría para gaming hasta la gama media.', 'Incluye el cargador, el computador y curiosamente una licencia de macccafe que no está de mas, súper rápido el computador (me encendió en menos de 10 segundos) viene con win 10 activado y office también activado además de que el teclado es muy cómodo y el sonido de muy buen volumen y calidad hasta ahorita todo bien. Edito 2 meses después para decir que es una excelente compra y no lo cambiaría al menos que fuese por un computador de gráficos dedicados ¡lo mejor por el precio!.', 'Muy buenas prestaciones para su precio, el unico detalle es la pantalla, es hd no full hd, pero esta muy claro en la descripción, puesto que lo uso con monitor externo para mi no es problema. Corre muy bien, vino con windows 10 y office instalado, no he tenido ningun problema de calentamiento y en cuanto a juegos he probado tomb raider y divinity original sin ii y ambos van muy bien en altas. No es la ulyima maravilla, pero por el precio es una ganga.', 'Gran equipo, tal cual lo describen, salió con ubuntu, pero no tuve problema al momento de instalar windows. Si se calienta un poco cuando se forza, por ejemplo jugando fornite o valorant, pero no supera los 75°. En tareas rutinarias va muy bien. Trae el espacio para adicionar un disco mecánico, lo incorpore sin problema. Después de 5 días de arduas pruebas, el pc funciona muy bien.', 'Excelente equipo, la calidad de construccion es plasticosa pero de buena calidad, en cuanto a hardware esta muy bien montado, permite correr algunos programas de edicion y juegos no tan pesados.']",2,24
https://www.mercadolibre.com.co/laptop-gamer-asus-tuf-dash-f15-fx516pc-gris-eclipse-156-intel-core-i5-11300h-8gb-de-ram-512gb-ssd-nvidia-geforce-rtx-3050-144-hz-1920x1080px/p/MCO19892204?pdp_filters=category:MCO1652#searchVariation=MCO19892204&position=15&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Asus TUF Dash F15 FX516PC gris eclipse 15.6"", Intel Core i5 11300H  8GB de RAM 512GB SSD, NVIDIA GeForce RTX 3050 144 Hz 1920x1080px",3999000,Bogota,500,33 calificaciones,4.8,"['Llevo ya más de un mes de uso y funciona muy bien es rápido y potente corre muy bien varios de los juegos que tengo instalados y en el momento no ha presentado problemas satisfecho con la compra.', 'Es un portátil gamer muy bueno, su tarjeta de video y procesador son excelentes respecto precio-calidad y comparado con otros portátiles; su peso es ligero y su teclado iluminado azul es bastante bonito. Lo único a tener en cuenta es que no trae cámara web.', 'Tiene excelentes componenetes, relación precio/calidad excelente para la gama del producto, para programación, edición de video y juegos (de cualquier tipo) va excelente, obviamente mientras le esten exigiendo rendimiendo al equipo es mejor usar el myasus para limitar el % de carga y mantenerlo conectado, así alarganos la vida útil de la batería.\nEn la parte del sonido no es de lo mejor que hay, pero cumple, se perdería calidad en otras características si se le diese más relevancia.', 'Muy buen pc, lo he usado mas para trabajar en arte y creacion de modelos 3d y va de maravilla mejor wue mi amtiguo pc de torre, en juegls como valorant si se calianta con un largo uso pero sirve para lo que lo compre.', 'Robusto y potente, es lo que esperaba 👍.']",1,26
https://www.mercadolibre.com.co/laptop-gamer-acer-aspire-nitro-5-an515-55-negra-156-intel-core-i5-10300h-8gb-de-ram-512gb-ssd-nvidia-geforce-gtx-1650-144-hz-1920x1080px-windows-10-home/p/MCO19627069?pdp_filters=category:MCO1652#searchVariation=MCO19627069&position=16&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Acer Aspire Nitro 5 AN515-55 negra 15.6"", Intel Core i5 10300H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Windows 10 Home",3699000,Bogota,100,27 calificaciones,4.9,"['Buen producto, lo único es la batería no dura tanto de 1 hora a 2 viendo videos o trabajando en office, y el sonido no es potente, de resto el pc es muy bueno la patalla genial velocidad para jugar muy buen y no se calienta tanto por que tiene dos ventiladores, el mouse es bonito de buena calidad. Recomendado.', 'En general aceptable. Puntos malos: sonido muy pero muy bajo suena mas un celular decepcionante para el precio. Otra que se ensucia mucho por el material de construccion.', 'Es simplemente una maravilla, cumple con la expectativas y más.', 'Me gustó mucho, lo único malo es que la batería le dura muy poco pero de resto excelente todo.', 'Excelente, me gustó mucho, aunque la batería le dura muy poquito a mi parecer.']",1,28
https://www.mercadolibre.com.co/laptop-lenovo-ideapad-14igl05-platinum-gray-14-intel-celeron-n4020-4gb-de-ram-1tb-hdd-intel-hd-graphics-600-1366x768px-windows-10-home/p/MCO18510836?pdp_filters=category:MCO1652#searchVariation=MCO18510836&position=17&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Lenovo IdeaPad 14IGL05  platinum gray 14"", Intel Celeron N4020  4GB de RAM 1TB HDD, Intel HD Graphics 600 1366x768px Windows 10 Home",990000,Bogota,50,72 calificaciones,4.5,"['Muy buen equipo, el procesador es como un hermano menor de los ryzen (similar arquitectura), me sorprendió su velocidad y que cuenta con 4 hilos de procesamiento. Silencioso, ya que por su bajo tdp carece de disipación activa (ventilador). El disco aunque es pequeño (128 gb) se pudo actualizar a uno mayor, según especificaciones del fabricante soporta hasta 512 por nvme. Solo por mejorar el tema de la ram que viene soldada y sin posibilidad de ampliar (no trae slot extra), no obstante, he movido programas de diseño como corel 2020 y la suite de adobe que era para lo que lo estaba buscando. Editando algunos videos con vegas 15 trabaja fluido sin mucho filtro y carga de trabajo. La batería le dura lo justo, la carcasa es solida y el teclado suave al tacto. Actualmente con windows 11, trabajando casi a 24/7, recomendado para quienes quieren un equipo con necesidades ofimáticas, comunicación y diseño ocasional. No lo he probado con juegos pero por su tarjeta gráfica asumo que debería correr varios títulos modernos con baja y media configuración.', 'Es un computador demasiado lento :( no lo recomiendo, lentoooooo lentooooooo para todo, para que funcione bien debes invertirle mas dinero como una tarjeta con mas gb mas la instalación de programas y demás. Realmente no lo recomiendo :(.', 'El computador es excelente. La observacion a tener en cuenta es que este computador viene con un sistema windows de prueba. Es decir un sistema que tiene limitaciones a la hora de actualizar windows. En mi caso tuve que desintalar el windows de prueba y luego instalar windows de nuevo, lo cual me tomo varias horas y requirio de concimientos de informatica.', 'Excelente, este es el tercero que compro.', 'Es lo esperado, por el precio pagado.']",1,23
https://www.mercadolibre.com.co/laptop-hp-14-cf2062la-gris-pizarra-14-intel-core-i3-10110u-4gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10-home/p/MCO18733200?pdp_filters=category:MCO1652#searchVariation=MCO18733200&position=18&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 14-cf2062la gris pizarra 14"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",1502066,Bogota,50,15 calificaciones,4.5,"['Excelente hasta el momento en muy buenas condiciones.', 'No le dura la batería.', 'Es bueno al precio sugerido.', 'Super el producto.', 'Excelente equipo, ideal para estudiar.']",1,23
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2BtOxGOzkrgE7rSwxYppPsuckWH8kqSVUJZYq4XkDamXosKlNPvO94pO9ugej7CmdRsQJCWnZu8rcdt65ZQRrJ7wGZGIff41eX5MZyN%2FF69GI9pdsYwi18BunM0Z%2FAkGUrwwaS%2F2Z24RnwqlviILDeHCk7ua8lPPRpujbA8%2F7Wsq8BL%2BPUFBgsyDy5Gajm8CcNgzuvsg2EZz%2Bgu%2FPa2Ol1icvwSxEvQPpFlNrC1VeoSzVSMxjKKara1X7Q20UqQpgifXa7sVU7Kk9XHqkUjdidtcZgRcvQssG1Il7tk4uKI%2FuzCO%2F7HGegzc566ygUkAthk9NYo1cd1TslUuaVJp%2FhqzrpAOS9aFVda%2F7UnwHXjIgn54AkdM9k1NxxvPaJ4qwJwyHfEkaZH4fXdzTb7%2BnDutsYIyuVeozeI1DqQYC78HtoE2g1dFngX6S0Q3ypXVCK%2FFf8TUqBBBDyjERTJh9rWwpilltvbJTCxpWnuhDlOAg7VUvJ%2FMBcr0o1%2F7ptwXGY4fItqjRvMxgMh7n7I%2BGfZPqU4HYPVZYGMwDlNXt4Fqd5KWNuky1zsMrROqlH3lrgS8nPK%2BTO%2BNvmHn4zD%2BOiIlBdrD5wpuIf%2Fx1OdXq%2FYxLSYpQ%2B4JB%2BK7GIip2r7drWM4EONm8%2FmY6kaucVEp3mwQDPGhhygRJiG%2FQ3ck5JJRczYwSn%2Bg8n82Ge%2FNEYAbporkH6%2BliqHcxp419njW1a2lk&rb=x,Portátil Computador Hp Intel Dual Core Ram 8gb 256gb Ssd 14 ,1400000,Bucaramanga,1000,8 calificaciones,5.0,"['Muy bueno lo recomiendo.', 'Excelente equipo.']",3,11
https://www.mercadolibre.com.co/laptop-hp-245-g7-negra-14-amd-3020e-8gb-de-ram-1tb-hdd-amd-radeon-rx-vega-3-1366x768px-windows-10-home/p/MCO18619200?pdp_filters=category:MCO1652#searchVariation=MCO18619200&position=21&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 245 G7 negra 14"", AMD 3020E  8GB de RAM 1TB HDD, AMD Radeon RX Vega 3 1366x768px Windows 10 Home",1200000,Bogota,50,412 calificaciones,4.6,"['Me gusta mucho el portátil, el mío vino con linux fedora, nunca había utilizado alguna distribución linux antes, pero resultó fácil si te tomas con tranquilidad tu tiempo. Me gusta como se ve la pantalla del portátil. Me gustó el teclado y la fluidez. Recomiendo a los interesados comprar este equipo sin temor. En mi caso todo salió bien.', 'La verdad no me gustó para nada el producto, demasiado lento, la batería no demora más de dos horas en uso. No lo recomiendo.', 'Hace dos meses compré un equipo de estos y necesito saber la ubicación de su establecimiento para llevarlo por temas de garantía.\nEspero su pronta respuesta.\nGracias.', 'Este producto no es como dice, ni tiene 2 ranuras para memoria ram, por lo tanto no se puede mejorar con una memoria ddr4 de 2gb o 4gb extra.', 'Presento fallas, despued de 15 dias se puso lento. Al parecer necesito que lo revicen porfavor gracias.']",1,22
