Link,Titulo,Precio,Ubicacion,Ventas 60 dias,Reviews,Rating,Comentarios
https://www.mercadolibre.com.co/laptop-hp-240-g7-gris-14-intel-celeron-n4020-8gb-de-ram-1tb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home/p/MCO18941400?pdp_filters=category:MCO1652#searchVariation=MCO18941400&position=1&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 240 G7 gris 14"", Intel Celeron N4020  8GB de RAM 1TB HDD, Intel UHD Graphics 600 1366x768px Windows 10 Home",1.150.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-asus-m515da-gris-156-amd-ryzen-5-3500u-16gb-de-ram-1tb-hdd-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-1920x1080px-windows-10/p/MCO19537081?pdp_filters=category:MCO1652#searchVariation=MCO19537081&position=2&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Asus M515DA gris 15.6"", AMD Ryzen 5 3500U  16GB de RAM 1TB HDD 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 1920x1080px Windows 10",2.425.637,"Chapinero, Bogotá D.C..",+100,,,[]
https://www.mercadolibre.com.co/laptop-dell-inspiron-3501-plata-1555-intel-core-i3-1115g4-8gb-de-ram-256gb-ssd-intel-uhd-graphics-xe-g4-48eus-60-hz-1366x768px-windows-10-home/p/MCO17396382?pdp_filters=category:MCO1652#searchVariation=MCO17396382&position=3&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Inspiron 3501 plata 15.55"", Intel Core i3 1115G4  8GB de RAM 256GB SSD, Intel UHD Graphics Xe G4 48EUs 60 Hz 1366x768px Windows 10 Home",1.534.900,"Suba, Bogotá D.C..",+500,,,[]
https://www.mercadolibre.com.co/macbook-air-m2-2022-midnight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO19563442?pdp_filters=category:MCO1652#searchVariation=MCO19563442&position=4&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"MacBook Air M2 2022 midnight 13.6"", Apple M2  8GB de RAM 256GB SSD, Apple M2 10-Core GPU 2560x1664px macOS",6.299.000,"Antonio Nariño, Bogotá D.C..",+100,,,[]
https://www.mercadolibre.com.co/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-gris-espacial/p/MCO17828518?pdp_filters=category:MCO1652#searchVariation=MCO17828518&position=5&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Gris espacial",4.725.000,"Antonio Nariño, Bogotá D.C..",+100,86 calificaciones,4.9,"['El computador es una maravilla en todo sentido. La mejor calidad con un hardware increíble y lo mejor es que el precio es mucho más económico que en las tiendas apple.', 'Vino de fabrica con un pixel muerto y con problemas de teclado y trackpad. En soporte apple cambiaron pantalla pero no se soluciono el problema del teclado y trackpad. Nadie responde.', 'Viene con el empaque original, es una belleza xd. Super recomendado!!!.', 'Excelente, no estaba confiada de comprar este tipo de productos en una página que no fuera mac o apple, pero realmente vale la pena, 100% recomendado.', 'Sensacional como todos los productos de apple, acorde a las especificaciones, nuevo y sellado de fabrica, la velocidad, la calidad del producto lo maximo, super recomendado como equipo de trabajo, para la universidad y para el entretenimiento multimedia que desees. Excelente. Muchas gracias.']"
https://www.mercadolibre.com.co/laptop-dell-vostro-3405-negra-14-amd-ryzen-5-3450u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-60-hz-1366x768px-linux-ubuntu/p/MCO18619212?pdp_filters=category:MCO1652#searchVariation=MCO18619212&position=6&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Vostro 3405 negra 14"", AMD Ryzen 5 3450U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 60 Hz 1366x768px Linux Ubuntu",2.000.000,"Chapinero, Bogotá D.C..",+1000,77 calificaciones,4.7,"['Ya llevo 2 meses con el pc aproximadamente, y me ha parecido muy muy bueno, lo compré para trabajo principalmente, soy programador y la verdad que con sistemas operativos linux va muy bien, la ram es suficiente para el 95% de las tareas que hago a diario.\nTiene cierta tendencia a calentarse (cuando se le ponen tareas exigentes) hacia la parte de adelante de la pantalla (que es por donde están los ventiladores disipadores de calor) pero ese calor nunca llega a ser incómodo, la pantalla es muy buena y casi no tiene reflejo, el teclado es cómodo y no me ha costado mucho adaptarme a este.\nEl audio es decente, me ha parecido un poco mejor de lo esperado. Por otra parte considero que la laptop es de muy bajo peso, esto no es algo que en especial me importe pero cabe mencionar que muchas veces voy con la laptop en el bolso y olvido que la tengo ahí, precisamente por su poco peso.\nEl disco ssd de 256 gb está perfecto porque permite iniciar el sistema operativo mucho más rápido y además permite un rápido movimiento de archivos. En cuanto a la gpu no le he sacado el jugo, pero creo que puede estar bastante buena para el gaming también. Dado el performance de la laptop también la recomendaría para gaming hasta la gama media.', 'Incluye el cargador, el computador y curiosamente una licencia de macccafe que no está de mas, súper rápido el computador (me encendió en menos de 10 segundos) viene con win 10 activado y office también activado además de que el teclado es muy cómodo y el sonido de muy buen volumen y calidad hasta ahorita todo bien. Edito 2 meses después para decir que es una excelente compra y no lo cambiaría al menos que fuese por un computador de gráficos dedicados ¡lo mejor por el precio!.', 'Muy buenas prestaciones para su precio, el unico detalle es la pantalla, es hd no full hd, pero esta muy claro en la descripción, puesto que lo uso con monitor externo para mi no es problema. Corre muy bien, vino con windows 10 y office instalado, no he tenido ningun problema de calentamiento y en cuanto a juegos he probado tomb raider y divinity original sin ii y ambos van muy bien en altas. No es la ulyima maravilla, pero por el precio es una ganga.', 'Gran equipo, tal cual lo describen, salió con ubuntu, pero no tuve problema al momento de instalar windows. Si se calienta un poco cuando se forza, por ejemplo jugando fornite o valorant, pero no supera los 75°. En tareas rutinarias va muy bien. Trae el espacio para adicionar un disco mecánico, lo incorpore sin problema. Después de 5 días de arduas pruebas, el pc funciona muy bien.', 'Excelente equipo, la calidad de construccion es plasticosa pero de buena calidad, en cuanto a hardware esta muy bien montado, permite correr algunos programas de edicion y juegos no tan pesados.']"
https://www.mercadolibre.com.co/laptop-lenovo-ideapad-14ada05-platinum-gray-14-amd-athlon-silver-3050u-4gb-de-ram-256gb-ssd-amd-radeon-rx-vega-2-1366x768px-freedos/p/MCO19693411?pdp_filters=category:MCO1652#searchVariation=MCO19693411&position=7&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Lenovo IdeaPad 14ADA05  platinum gray 14"", AMD Athlon Silver 3050U  4GB de RAM 256GB SSD, AMD Radeon RX Vega 2 1366x768px FreeDOS",1.438.000,"Chapinero, Bogotá D.C..",+1000,,,[]
https://www.mercadolibre.com.co/apple-macbook-air-13-pulgadas-2020-chip-m1-256-gb-de-ssd-8-gb-de-ram-oro/p/MCO17828522?pdp_filters=category:MCO1652#searchVariation=MCO17828522&position=8&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Apple Macbook Air (13 pulgadas, 2020, Chip M1, 256 GB de SSD, 8 GB de RAM) - Oro",4.703.056,"Suba, Bogotá D.C..",+100,86 calificaciones,4.9,"['El computador es una maravilla en todo sentido. La mejor calidad con un hardware increíble y lo mejor es que el precio es mucho más económico que en las tiendas apple.', 'Vino de fabrica con un pixel muerto y con problemas de teclado y trackpad. En soporte apple cambiaron pantalla pero no se soluciono el problema del teclado y trackpad. Nadie responde.', 'Viene con el empaque original, es una belleza xd. Super recomendado!!!.', 'Excelente, no estaba confiada de comprar este tipo de productos en una página que no fuera mac o apple, pero realmente vale la pena, 100% recomendado.', 'Sensacional como todos los productos de apple, acorde a las especificaciones, nuevo y sellado de fabrica, la velocidad, la calidad del producto lo maximo, super recomendado como equipo de trabajo, para la universidad y para el entretenimiento multimedia que desees. Excelente. Muchas gracias.']"
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=nh%2FYisosWT%2FqdhJaTK9si7PqKhmyvVmi0NyYICVgOQL60QJqYlXIHOOyKRsT%2F1MbKWKa2yIoJ7Z6dAdYyNPGAkVvb5ytlrdyp21QaOvSRktIiFEyIq9CQSozq3xKMrFz94DmSnQhZ4Smt8u3F9EN3FQI2U2L1%2FkzKDg5SPNaLnCNMWR9VX77jmnNb5Tmul2ijmrhSoyVBVy6PVjwbm0qgGiMprJWDcxp%2BJCkjl5W3JotAfav8N4amcekvvMHjhD8OZUwXG4WfJlHYjAIflVK0DA2uknfBjqKachJI6v8rq0limaqbtr%2BsMDGOcJ3BnYNk0mf2dXo7bCbJDQ8%2F7L1UvgiFHlLsWD%2FMDDvqb56UQyHXSNFh4C01ovQK79cHo%2BQFmflzdpyin9H58wewWOxYWL7qZwIQrjMOtMGnJGWCM6IAvz9h%2FCWYvvD5w1NOtWt%2B6BTXNXjMP%2B3IaTbtXdDeFhoWHwbs6SW9eovj9c4KGinqxtmz06ujOZ9Y7G0NQxcBPlqVTp6C5K58jucuFPeBC%2BYYjiE%2BpCs1coCgzI9TvZIItsdyOx7rrBg9SpGm5BZjmbxIWNBpkNpzQvi5lc0sdRNiKHWUkDFTC0w6eeiycj1Wuk5RVpfbiQ%2FIoaxGJRSpQuADPASuTy3D2VsrXgr%2FNN70zs5G1ianeM25JrC1rDHAN0TBzG4rp86kLhWc3UEUwdZHpYITbpLMfMN%2F1PuumU%3D&rb=x,Portatil Asus X415ea Intel Pentium 8gb 256gb Ssd 14  Win 11 ,2.000.000,"Chapinero, Bogotá D.C..",+1000,,,[]
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=VIhhSOPUH7joKD%2B54W2X7t%2F4lu3D6ccIHhVhm7xlrR4n1ml7P%2Ba0qvX31qfb8OQgkA108nhqpD2CSiJOFaPzYrVylgz9i6tJcY94HNiY4PtWmYJI%2F0MoZm49%2FQ24n3n%2FB4foA6Bs0HO5ADIMY9kvkZ1Rq0AM30PWNAUPuNhTtuVkGHxKvPY67tZGMxLnZysgpUTLat6SsgYc6aDahIiBqJ2BoyOQDIkfY9eQvyAyx23V%2FETJBqKPa062%2BEXLf5K%2FWWGpRgjd8ptUJzBoK8pcubpr9OMPnFKf5dyNRQ6HjuLFExAY8vvBCIA4dlEGGtMKKfSYV8qNIAO%2B6CY93H33kup6e3u4FsyNTp4k%2BKjJiqxums0%2BcZFrySIfZZBJ2cs4ADaiXNTi2V7fV%2FVGY0XjRsMj5nxoT%2FDJtibnzVkOzscupFLz2qrOw7fG3%2B8vkX%2BHvLS63b2KD40lODmn8LTqxs3J2PDgCqz8wSQL7k2bE4WOsMdPhwZkLCpHZW%2FqjkLPTOlN0gCjSICJnDw0d9XAQM0YK3pphqCI6wTlho0oatkWzHl7dnd4QecQRZozU%2F%2Bt4O2h%2FdwuwaKnj0pzuyR23rbpfkr6xuHdFjU1%2F5cEz9eO4TTIPAxKABBoDR4obdhKmszZQi7ey%2FM9ZHM55bONk2CYipUDzMpKe5luSnxG6R7x5nHIyVwcoSvYCoLb5CGjoC2Rzywit2KlgEe4nxadOWJpgg%3D%3D&rb=x,Laptop Hp 240 G8 Intel Celeron N4120 8gb 256gb Ssd Windows10,899.000,"Chapinero, Bogotá D.C..",+1000,,,[]
https://www.mercadolibre.com.co/laptop-asus-vivobook-e410ma-azul-electrica-tactil-14-intel-celeron-n4020-4gb-de-ram-128gb-ssd-intel-uhd-graphics-600-60-hz-1366x768px-windows-10-home/p/MCO16159862?pdp_filters=category:MCO1652#searchVariation=MCO16159862&position=11&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Asus VivoBook E410MA azul eléctrica táctil 14"", Intel Celeron N4020  4GB de RAM 128GB SSD, Intel UHD Graphics 600 60 Hz 1366x768px Windows 10 Home",1.100.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-lenovo-ideapad-14ada05-platinum-gray-14-amd-athlon-silver-3050u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-2-1366x768px-windows-10-home/p/MCO18063168?pdp_filters=category:MCO1652#searchVariation=MCO18063168&position=12&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Lenovo IdeaPad 14ADA05  platinum gray 14"", AMD Athlon Silver 3050U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 2 1366x768px Windows 10 Home",1.170.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-dell-inspiron-3505-gris-156-amd-ryzen-5-3450u-16gb-de-ram-1tb-hdd-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-60-hz-1366x768px-windows-10-home/p/MCO16999023?pdp_filters=category:MCO1652#searchVariation=MCO16999023&position=13&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Inspiron 3505 gris 15.6"", AMD Ryzen 5 3450U  16GB de RAM 1TB HDD 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 60 Hz 1366x768px Windows 10 Home",2.021.323,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-dell-vostro-3405-negra-14-amd-ryzen-5-3450u-16gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-60-hz-1366x768px-linux/p/MCO19879345?pdp_filters=category:MCO1652#searchVariation=MCO19879345&position=14&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Dell Vostro 3405 negra 14"", AMD Ryzen 5 3450U  16GB de RAM 256GB SSD, AMD Radeon RX Vega 8 60 Hz 1366x768px Linux",1.790.000,"Cali, Valle Del Cauca.",+1000,77 calificaciones,4.7,"['Ya llevo 2 meses con el pc aproximadamente, y me ha parecido muy muy bueno, lo compré para trabajo principalmente, soy programador y la verdad que con sistemas operativos linux va muy bien, la ram es suficiente para el 95% de las tareas que hago a diario.\nTiene cierta tendencia a calentarse (cuando se le ponen tareas exigentes) hacia la parte de adelante de la pantalla (que es por donde están los ventiladores disipadores de calor) pero ese calor nunca llega a ser incómodo, la pantalla es muy buena y casi no tiene reflejo, el teclado es cómodo y no me ha costado mucho adaptarme a este.\nEl audio es decente, me ha parecido un poco mejor de lo esperado. Por otra parte considero que la laptop es de muy bajo peso, esto no es algo que en especial me importe pero cabe mencionar que muchas veces voy con la laptop en el bolso y olvido que la tengo ahí, precisamente por su poco peso.\nEl disco ssd de 256 gb está perfecto porque permite iniciar el sistema operativo mucho más rápido y además permite un rápido movimiento de archivos. En cuanto a la gpu no le he sacado el jugo, pero creo que puede estar bastante buena para el gaming también. Dado el performance de la laptop también la recomendaría para gaming hasta la gama media.', 'Incluye el cargador, el computador y curiosamente una licencia de macccafe que no está de mas, súper rápido el computador (me encendió en menos de 10 segundos) viene con win 10 activado y office también activado además de que el teclado es muy cómodo y el sonido de muy buen volumen y calidad hasta ahorita todo bien. Edito 2 meses después para decir que es una excelente compra y no lo cambiaría al menos que fuese por un computador de gráficos dedicados ¡lo mejor por el precio!.', 'Muy buenas prestaciones para su precio, el unico detalle es la pantalla, es hd no full hd, pero esta muy claro en la descripción, puesto que lo uso con monitor externo para mi no es problema. Corre muy bien, vino con windows 10 y office instalado, no he tenido ningun problema de calentamiento y en cuanto a juegos he probado tomb raider y divinity original sin ii y ambos van muy bien en altas. No es la ulyima maravilla, pero por el precio es una ganga.', 'Gran equipo, tal cual lo describen, salió con ubuntu, pero no tuve problema al momento de instalar windows. Si se calienta un poco cuando se forza, por ejemplo jugando fornite o valorant, pero no supera los 75°. En tareas rutinarias va muy bien. Trae el espacio para adicionar un disco mecánico, lo incorpore sin problema. Después de 5 días de arduas pruebas, el pc funciona muy bien.', 'Excelente equipo, la calidad de construccion es plasticosa pero de buena calidad, en cuanto a hardware esta muy bien montado, permite correr algunos programas de edicion y juegos no tan pesados.']"
https://www.mercadolibre.com.co/laptop-gamer-asus-tuf-dash-f15-fx516pc-gris-eclipse-156-intel-core-i5-11300h-8gb-de-ram-512gb-ssd-nvidia-geforce-rtx-3050-144-hz-1920x1080px/p/MCO19892204?pdp_filters=category:MCO1652#searchVariation=MCO19892204&position=15&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Asus TUF Dash F15 FX516PC gris eclipse 15.6"", Intel Core i5 11300H  8GB de RAM 512GB SSD, NVIDIA GeForce RTX 3050 144 Hz 1920x1080px",3.999.000,"Chapinero, Bogotá D.C..",+500,,,[]
https://www.mercadolibre.com.co/laptop-gamer-acer-aspire-nitro-5-an515-55-negra-156-intel-core-i5-10300h-8gb-de-ram-512gb-ssd-nvidia-geforce-gtx-1650-144-hz-1920x1080px-windows-10-home/p/MCO19627069?pdp_filters=category:MCO1652#searchVariation=MCO19627069&position=16&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop gamer Acer Aspire Nitro 5 AN515-55 negra 15.6"", Intel Core i5 10300H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Windows 10 Home",3.699.000,"Chapinero, Bogotá D.C..",+100,27 calificaciones,4.9,"['Buen producto, lo único es la batería no dura tanto de 1 hora a 2 viendo videos o trabajando en office, y el sonido no es potente, de resto el pc es muy bueno la patalla genial velocidad para jugar muy buen y no se calienta tanto por que tiene dos ventiladores, el mouse es bonito de buena calidad. Recomendado.', 'En general aceptable. Puntos malos: sonido muy pero muy bajo suena mas un celular decepcionante para el precio. Otra que se ensucia mucho por el material de construccion.', 'Es simplemente una maravilla, cumple con la expectativas y más.', 'Me gustó mucho, lo único malo es que la batería le dura muy poco pero de resto excelente todo.', 'Excelente, me gustó mucho, aunque la batería le dura muy poquito a mi parecer.']"
https://www.mercadolibre.com.co/laptop-lenovo-ideapad-14igl05-platinum-gray-14-intel-celeron-n4020-4gb-de-ram-1tb-hdd-intel-hd-graphics-600-1366x768px-windows-10-home/p/MCO18510836?pdp_filters=category:MCO1652#searchVariation=MCO18510836&position=17&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Lenovo IdeaPad 14IGL05  platinum gray 14"", Intel Celeron N4020  4GB de RAM 1TB HDD, Intel HD Graphics 600 1366x768px Windows 10 Home",990.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-hp-14-cf2062la-gris-pizarra-14-intel-core-i3-10110u-4gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1366x768px-windows-10-home/p/MCO18733200?pdp_filters=category:MCO1652#searchVariation=MCO18733200&position=18&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 14-cf2062la gris pizarra 14"", Intel Core i3 10110U  4GB de RAM 256GB SSD, Intel UHD Graphics 620 1366x768px Windows 10 Home",1.502.066,"Chapinero, Bogotá D.C..",+50,15 calificaciones,4.5,"['Excelente hasta el momento en muy buenas condiciones.', 'No le dura la batería.', 'Es bueno al precio sugerido.', 'Super el producto.', 'Excelente equipo, ideal para estudiar.']"
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=%2BtOxGOzkrgE7rSwxYppPsuckWH8kqSVUJZYq4XkDamXosKlNPvO94pO9ugej7CmdRsQJCWnZu8rcdt65ZQRrJ7wGZGIff41eX5MZyN%2FF69GI9pdsYwi18BunM0Z%2FAkGUrwwaS%2F2Z24RnwqlviILDeHCk7ua8lPPRpujbA8%2F7Wsq8BL%2BPUFBgsyDy5Gajm8CcNgzuvsg2EZz%2Bgu%2FPa2Ol1icvwSxEvQPpFlNrC1VeoSzVSMxjKKara1X7Q20UqQpgifXa7sVU7Kk9XHqkUjdidtcZgRcvQssG1Il7tk4uKI%2FuzCO%2F7HGegzc566ygUkAthk9NYo1cd1TslUuaVJp%2FhqzrpAOS9aFVda%2F7UnwHXjIgn54AkdM9k1NxxvPaJ4qwJwyHfEkaZH4fXdzTb7%2BnDutsYIyuVeozeI1DqQYC78HtoE2g1dFngX6S0Q3ypXVCK%2FFf8TUqBBBDyjERTJh9rWwpilltvbJTCxpWnuhDlOAg7VUvJ%2FMBcr0o1%2F7ptwXGY4fItqjRvMxgMh7n7I%2BGfZPqU4HYPVZYGMwDlNXt4Fqd5KWNuky1zsMrROqlH3lrgS8nPK%2BTO%2BNvmHn4zD%2BOiIlBdrD5wpuIf%2Fx1OdXq%2FYxLSYpQ%2B4JB%2BK7GIip2r7drWM4EONm8%2FmY6kaucVEp3mwQDPGhhygRJiG%2FQ3ck5JJRczYwSn%2Bg8n82Ge%2FNEYAbporkH6%2BliqHcxp419njW1a2lk&rb=x,Portátil Computador Hp Intel Dual Core Ram 8gb 256gb Ssd 14 ,1.400.000,"Bucaramanga, Santander.",+1000,,,[]
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=2sETVdxXqk7Q%2FcPPudqDkLlPB%2BJ5dgB2jHOjtUeXOHbk1Wj%2Bn6bexK2yMgXdJNsJ85XdlPG5BAo0tQnKbNL5LMLUEuHW8lu7x6hx%2BA7vo40fF0emL%2BK%2Fm5e4r34G5A50Eb%2B3pJ6eH%2B%2B7w7L3l8LcyHEuyK3E0S1PjfmIv6UsSsul9V6ihn5V3ioOMLlHUCbrM%2Bt3fqUptxyvWsCgTLIBKC0QQ9jgd4TDqOmWp1cX4RIkWvqNbXfK1QdJKxbFXLrLodayxn3EmRNWtVYZtcDR5RoLfbrUnm1MaY%2FS5EbGg5CPydNtgvtkcWj5Hef2b2O%2BpUOjpJC4SjxCI%2F98x29I22d5JZcxFLJwDhIvJag9QYaYVmYXD470lnx5vED9U2%2BQHdQtG2JuCkOkI%2FO9cDvMtoBQpTYFSgiQv9g7lH7DIH6ryMBSgUXfnHHScWWjjdwaddHyA0%2FAHno4j0SYfugXoQZHR4%2BV4Wnbrrt74gK14VxPUB0YUYicWSTDjGoYtGqmnK6YSn8mRivVobPndEm2wrQe3vMXfXn0eKGCGS70v%2FSh4IKJ6reYS52Xh%2FxxPTdO838Dmv2QjECDGfQAznusoARhkQiMTsYlBq%2BpYXZzJlROheUf3JB8d%2F22jQUfac%2B7KADNMj7MnBgC%2B%2F82OqZShm%2FLEIphqMbNtbizbDOVXEmoxpqaofZ9zIeKQbGQOIMJWhKAytfEZru5xU9I&rb=x,Portátil  Asus Intel Core I3 10th 8gb-ssd 256 Pantalla 14 ,1.449.900,"Medellín, Antioquia.",+100,,,[]
https://www.mercadolibre.com.co/laptop-hp-245-g7-negra-14-amd-3020e-8gb-de-ram-1tb-hdd-amd-radeon-rx-vega-3-1366x768px-windows-10-home/p/MCO18619200?pdp_filters=category:MCO1652#searchVariation=MCO18619200&position=21&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 245 G7 negra 14"", AMD 3020E  8GB de RAM 1TB HDD, AMD Radeon RX Vega 3 1366x768px Windows 10 Home",1.200.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://www.mercadolibre.com.co/laptop-asus-m515da-gris-156-amd-ryzen-5-3500u-16gb-de-ram-1tb-hdd-512gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-1920x1080px-windows-10/p/MCO19686117?pdp_filters=category:MCO1652#searchVariation=MCO19686117&position=22&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop Asus M515DA gris 15.6"", AMD Ryzen 5 3500U  16GB de RAM 1TB HDD 512GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 1920x1080px Windows 10",2.725.393,"Chapinero, Bogotá D.C..",+100,,,[]
https://www.mercadolibre.com.co/laptop-hp-245-g8-negra-14-amd-ryzen-5-5500u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-7-1366x768px-windows-11-home/p/MCO19904824?pdp_filters=category:MCO1652#searchVariation=MCO19904824&position=23&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 245 G8 negra 14"", AMD Ryzen 5 5500U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 7 1366x768px Windows 11 Home",1.480.000,"Bucaramanga, Santander.",+1000,,,[]
https://www.mercadolibre.com.co/laptop-hp-245-g7-negra-14-amd-ryzen-5-3500u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-1366x768px-windows-10-pro/p/MCO18619198?pdp_filters=category:MCO1652#searchVariation=MCO18619198&position=24&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,"Laptop HP 245 G7 negra 14"", AMD Ryzen 5 3500U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 1366x768px Windows 10 Pro",1.650.000,"Chapinero, Bogotá D.C..",+50,412 calificaciones,4.6,"['Me gusta mucho el portátil, el mío vino con linux fedora, nunca había utilizado alguna distribución linux antes, pero resultó fácil si te tomas con tranquilidad tu tiempo. Me gusta como se ve la pantalla del portátil. Me gustó el teclado y la fluidez. Recomiendo a los interesados comprar este equipo sin temor. En mi caso todo salió bien.', 'La verdad no me gustó para nada el producto, demasiado lento, la batería no demora más de dos horas en uso. No lo recomiendo.', 'Hace dos meses compré un equipo de estos y necesito saber la ubicación de su establecimiento para llevarlo por temas de garantía.\nEspero su pronta respuesta.\nGracias.', 'Este producto no es como dice, ni tiene 2 ranuras para memoria ram, por lo tanto no se puede mejorar con una memoria ddr4 de 2gb o 4gb extra.', 'Presento fallas, despued de 15 dias se puso lento. Al parecer necesito que lo revicen porfavor gracias.']"
https://www.mercadolibre.com.co/laptop-asus-m3500qa-l1224-ryzen-7-5800h-16gb-512gb-ssd/p/MCO20539504?pdp_filters=category:MCO1652#searchVariation=MCO20539504&position=25&search_layout=stack&type=product&tracking_id=cf05338e-e0b7-4e9b-a0e7-132e1491473f,Laptop Asus M3500qa-l1224 Ryzen 7 5800h 16gb 512gb Ssd,3.799.900,"Medellín, Antioquia.",+100,20 calificaciones,4.8,"['Llevo 2 semanas usándola y hasta ahora todo perfecto. Muy buena calidad de pantalla, el rendimiento para trabajar está muy bueno. Soy diseñador gráfico, uso adobe photoshop e illustrator y va de maravilla.', 'Muy buena calidad en componentes internos y externos. Me gusta que el chasis sea en su mayoría de aluminio y la calidad de la pantalla. Muy buena calidad la de la serie 5000 de amd ryzen, se nota la mejora con respecto a la 4000 (tengo otra laptop exactamente con el mismo hardware pero de la generación pasada). Finalmente, vale la pena resaltar la eficiente disipación de calor cuando se le exige a la maquina: se sacrifica un poco en cuanto a peso y delgadez del dispositivo, pero vale la pena lo que se gana en estabilidad.', 'Excelente!.', 'Muy buena relación precio y rendimiento.', 'Muy buen ordenador, la pantalla se ve muy bien, en general muy buen equipo.']"
